Argument Shapes,Count,Device,Duration (us),Hash,Name,Percent,data_layout,kernel_layout,out_layout
"float32[1, 240, 14, 14], float32[1, 240, 14, 14]",1,"opencl0",58.272,"304f54c2189a1dd4","tvmgen_default_fused_nn_relu_7",0.0553567,,,
"float32[1, 240, 14, 14], float32[80, 240, 1, 1], float32[1, 80, 14, 14]",1,"opencl0",730.328,"55f328f0578f83bb","tvmgen_default_fused_nn_conv2d_16",0.693791,"NCHW","OIHW",""
"float32[1, 80, 14, 14], float32[80], float32[1, 80, 14, 14]",1,"opencl0",20.497,"3d5c0f2549a6b595","tvmgen_default_fused_nn_bias_add_11",0.0194716,,,
"float32[1, 80, 14, 14], float32[480, 80, 1, 1], float32[1, 480, 14, 14]",1,"opencl0",1132.14,"b08851e561c53dbc","tvmgen_default_fused_nn_conv2d_17",1.07551,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",121.276,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.115209,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",115.424,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.109649,,,
"float32[1, 480, 14, 14], float32[480, 1, 5, 5], float32[1, 480, 14, 14]",1,"opencl0",1558.29,"622fb6c496ea70ab","tvmgen_default_fused_nn_conv2d_18",1.48033,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",123.517,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.117338,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",115.943,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.110143,,,
"float32[1, 480, 14, 14], float32[80, 480, 1, 1], float32[1, 80, 14, 14]",1,"opencl0",1456.01,"f7e4c1e53b8f5791","tvmgen_default_fused_nn_conv2d_19",1.38317,"NCHW","OIHW",""
"float32[1, 80, 14, 14], float32[80], float32[1, 80, 14, 14]",1,"opencl0",20.613,"3d5c0f2549a6b595","tvmgen_default_fused_nn_bias_add_11",0.0195818,,,
"float32[1, 80, 14, 14], float32[1, 80, 14, 14], float32[1, 80, 14, 14]",1,"opencl0",31.209,"8a920f1dbd6940d3","tvmgen_default_fused_add_2",0.0296477,,,
"float32[1, 80, 14, 14], float32[480, 80, 1, 1], float32[1, 480, 14, 14]",1,"opencl0",1141.76,"b08851e561c53dbc","tvmgen_default_fused_nn_conv2d_17",1.08463,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",126.641,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.120305,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",116.741,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.110901,,,
"float32[1, 480, 14, 14], float32[480, 1, 5, 5], float32[1, 480, 14, 14]",1,"opencl0",1559.17,"622fb6c496ea70ab","tvmgen_default_fused_nn_conv2d_18",1.48117,"NCHW","OIHW",""
"float32[1, 480, 14, 14], float32[480], float32[1, 480, 14, 14]",1,"opencl0",123.094,"7527f05f9d81673c","tvmgen_default_fused_nn_bias_add_12",0.116936,,,
"float32[1, 480, 14, 14], float32[1, 480, 14, 14]",1,"opencl0",119.828,"63fdda548d949745","tvmgen_default_fused_nn_relu_8",0.113833,,,
"float32[1, 480, 14, 14], float32[80, 480, 1, 1], float32[1, 80, 14, 14]",1,"opencl0",1455.86,"f7e4c1e53b8f5791","tvmgen_default_fused_nn_conv2d_19",1.38303,"NCHW","OIHW",""
"float32[1, 80, 14, 14], float32[80], float32[1, 80, 14, 14]",1,"opencl0",19.687,"3d5c0f2549a6b595","tvmgen_default_fused_nn_bias_add_11",0.0187021,,,
"float32[1, 80, 14, 14], float32[1, 80, 14, 14], float32[1, 80, 14, 14]",1,"opencl0",29.676,"8a920f1dbd6940d3","tvmgen_default_fused_add_2",0.0281913,,,
